Date;Last Price
2020-06-04 22:30:00;-48
2020-06-04 22:00:00;-48
2020-06-04 21:30:00;-48
2020-06-04 21:00:00;-48
2020-06-04 20:30:00;-47.875
2020-06-04 20:00:00;-47.75
2020-06-04 19:30:00;-48
2020-06-04 19:00:00;-48.25
2020-06-04 17:00:00;-48.25
2020-06-04 16:30:00;-48.25
2020-06-04 16:00:00;-48.25
2020-06-04 15:30:00;-48
2020-06-04 15:00:00;-47.563
2020-06-04 14:30:00;-47.5
2020-06-04 14:00:00;-47.5
2020-06-04 13:30:00;-47.625
2020-06-04 13:00:00;-47.5
2020-06-04 12:30:00;-47.125
2020-06-04 12:00:00;-47
2020-06-04 11:30:00;-46.975
2020-06-04 11:00:00;-46.975
2020-06-04 10:30:00;-47
2020-06-04 10:00:00;-47
2020-06-04 09:30:00;-47.495
2020-06-04 09:00:00;-47.75
2020-06-04 08:30:00;-47.75
2020-06-04 08:00:00;-47.75
2020-06-04 07:30:00;-47.75
2020-06-04 07:00:00;-47.5
2020-06-04 06:30:00;-47.5
2020-06-04 06:00:00;-47.5
2020-06-04 05:30:00;-47.375
2020-06-04 05:00:00;-47.5
2020-06-04 04:30:00;-47.75
2020-06-04 04:00:00;-47.875
2020-06-04 03:30:00;-48
2020-06-04 03:00:00;-48
2020-06-04 02:30:00;-47.75
2020-06-04 02:00:00;-47.683
2020-06-04 01:30:00;-47.75
2020-06-04 01:00:00;-47.75
2020-06-04 00:30:00;-47.688
2020-06-04 00:00:00;-47.75
2020-06-03 23:30:00;-47.75
2020-06-03 23:00:00;-47.813
2020-06-03 22:30:00;-47.938
2020-06-03 22:00:00;-47.875
2020-06-03 21:30:00;-47.938
2020-06-03 21:00:00;-47.938
2020-06-03 20:30:00;-47.938
2020-06-03 20:00:00;-48
2020-06-03 19:30:00;-47.875
2020-06-03 17:00:00;-48.25
2020-06-03 16:30:00;-48.25
2020-06-03 16:00:00;-48.25
2020-06-03 15:30:00;-48
2020-06-03 15:00:00;-48.25
2020-06-03 14:30:00;-48.25
2020-06-03 14:00:00;-48.5
2020-06-03 13:30:00;-48.5
2020-06-03 13:00:00;-48.5
2020-06-03 12:30:00;-48.5
2020-06-03 12:00:00;-48.5
2020-06-03 11:30:00;-48.5
2020-06-03 11:00:00;-48.25
2020-06-03 10:30:00;-48.925
2020-06-03 10:00:00;-49
2020-06-03 09:30:00;-49
2020-06-03 09:00:00;-49.025
2020-06-03 08:30:00;-49
2020-06-03 08:00:00;-49
2020-06-03 07:30:00;-49
2020-06-03 07:00:00;-49
2020-06-03 06:30:00;-49.25
2020-06-03 06:00:00;-49.25
2020-06-03 05:30:00;-49.25
2020-06-03 05:00:00;-49.25
2020-06-03 04:30:00;-49.25
2020-06-03 04:00:00;-49.25
2020-06-03 03:30:00;-49.25
2020-06-03 03:00:00;-49
2020-06-03 02:30:00;-48.975
2020-06-03 02:00:00;-48.975
2020-06-03 01:30:00;-48.875
2020-06-03 01:00:00;-48.875
2020-06-03 00:30:00;-48.813
2020-06-03 00:00:00;-48.875
2020-06-02 23:30:00;-49
2020-06-02 23:00:00;-48.875
2020-06-02 22:30:00;-48.875
2020-06-02 22:00:00;-48.938
2020-06-02 21:30:00;-48.938
2020-06-02 21:00:00;-48.625
2020-06-02 20:30:00;-48.75
2020-06-02 20:00:00;-48.75
2020-06-02 19:30:00;-48.75
2020-06-02 19:00:00;-48.75
2020-06-02 17:00:00;-48.875
2020-06-02 16:30:00;-48.875
2020-06-02 16:00:00;-48.75
2020-06-02 15:30:00;-48.75
2020-06-02 15:00:00;-48.875
2020-06-02 14:30:00;-49
2020-06-02 14:00:00;-49.25
2020-06-02 13:30:00;-49.25
2020-06-02 13:00:00;-49.25
2020-06-02 12:30:00;-49.188
2020-06-02 12:00:00;-49.188
2020-06-02 11:30:00;-49.25
2020-06-02 11:00:00;-49.125
2020-06-02 10:30:00;-49.025
2020-06-02 10:00:00;-49
2020-06-02 09:30:00;-49
2020-06-02 09:00:00;-49
2020-06-02 08:30:00;-49
2020-06-02 08:00:00;-49
2020-06-02 07:30:00;-48.75
2020-06-02 07:00:00;-48.75
2020-06-02 06:30:00;-48.75
2020-06-02 06:00:00;-48.75
2020-06-02 05:30:00;-48.75
2020-06-02 05:00:00;-48.5
2020-06-02 04:30:00;-48.5
2020-06-02 04:00:00;-48.5
2020-06-02 03:30:00;-48.5
2020-06-02 03:00:00;-48.5
2020-06-02 02:30:00;-48.5
2020-06-02 02:00:00;-48.5
2020-06-02 01:30:00;-48.438
2020-06-02 01:00:00;-48.5
2020-06-02 00:30:00;-48.5
2020-06-02 00:00:00;-48.5
2020-06-01 23:30:00;-48.5
2020-06-01 23:00:00;-48.625
2020-06-01 22:30:00;-48.5
2020-06-01 22:00:00;-48.5
2020-06-01 21:30:00;-48.563
2020-06-01 21:00:00;-48.563
2020-06-01 20:30:00;-48.5
2020-06-01 20:00:00;-48.5
2020-06-01 19:30:00;-48.5
2020-06-01 17:00:00;-48.475
2020-06-01 16:30:00;-48.475
2020-06-01 16:00:00;-48.5
2020-06-01 15:30:00;-48.25
2020-06-01 15:00:00;-48.25
2020-06-01 14:30:00;-48.25
2020-06-01 14:00:00;-48.25
2020-06-01 13:30:00;-48.25
2020-06-01 13:00:00;-48.188
2020-06-01 12:30:00;-48.125
2020-06-01 12:00:00;-48.25
2020-06-01 11:30:00;-48.25
2020-06-01 11:00:00;-48.25
2020-06-01 10:30:00;-48.475
2020-06-01 10:00:00;-48.5
2020-06-01 09:30:00;-48.5
2020-06-01 09:00:00;-48.5
2020-06-01 08:30:00;-48
2020-06-01 08:00:00;-47.5
2020-06-01 07:30:00;-47.5
2020-06-01 07:00:00;-47.25
2020-06-01 06:30:00;-47.25
2020-06-01 06:00:00;-47.25
2020-06-01 05:30:00;-47.25
2020-06-01 05:00:00;-47.25
2020-06-01 04:30:00;-47.25
2020-06-01 04:00:00;-47.25
2020-06-01 03:30:00;-47.25
2020-06-01 03:00:00;-47.25
2020-06-01 02:30:00;-47.25
2020-06-01 02:00:00;-47.25
2020-06-01 01:30:00;-47.25
2020-06-01 01:00:00;-47.125
2020-06-01 00:30:00;-47.125
2020-06-01 00:00:00;-47.125
2020-05-31 23:30:00;-47.225
2020-05-31 23:00:00;-47.135
2020-05-31 22:30:00;-47.25
2020-05-31 22:00:00;-47.25
2020-05-31 21:30:00;-47.25
2020-05-31 21:00:00;-47.313
2020-05-31 20:30:00;-47.25
2020-05-31 20:00:00;-47
2020-05-31 19:30:00;-47
2020-05-29 16:30:00;-47
2020-05-29 16:00:00;-47
2020-05-29 15:30:00;-47
2020-05-29 15:00:00;-47
2020-05-29 14:30:00;-47.25
2020-05-29 14:00:00;-47.5
2020-05-29 13:30:00;-46.875
2020-05-29 13:00:00;-46.875
2020-05-29 12:30:00;-47
2020-05-29 12:00:00;-47
2020-05-29 11:30:00;-47
2020-05-29 11:00:00;-47.063
2020-05-29 10:30:00;-47.375
2020-05-29 10:00:00;-47.25
2020-05-29 09:30:00;-47.313
2020-05-29 09:00:00;-47
2020-05-29 08:30:00;-46.813
2020-05-29 08:00:00;-46.75
2020-05-29 07:30:00;-46.75
2020-05-29 07:00:00;-46.75
2020-05-29 06:30:00;-47
2020-05-29 06:00:00;-47
2020-05-29 05:30:00;-47
2020-05-29 05:00:00;-47
2020-05-29 04:30:00;-47
2020-05-29 04:00:00;-47
2020-05-29 03:30:00;-47
2020-05-29 03:00:00;-47
2020-05-29 02:30:00;-47
2020-05-29 02:00:00;-46.875
2020-05-29 01:30:00;-47.043
2020-05-29 01:00:00;-47.125
2020-05-29 00:30:00;-47.25
2020-05-29 00:00:00;-47.25
2020-05-28 23:30:00;-47.25
2020-05-28 23:00:00;-47.25
2020-05-28 22:30:00;-47.25
2020-05-28 22:00:00;-47.25
2020-05-28 21:30:00;-47.25
2020-05-28 21:00:00;-47.25
2020-05-28 20:30:00;-47.25
2020-05-28 20:00:00;-47.063
2020-05-28 19:30:00;-47
2020-05-28 17:30:00;-47.125
2020-05-28 17:00:00;-47.125
2020-05-28 16:30:00;-47.125
2020-05-28 16:00:00;-47.125
2020-05-28 15:30:00;-47.25
2020-05-28 15:00:00;-47.375
2020-05-28 14:30:00;-47.375
2020-05-28 14:00:00;-47.375
2020-05-28 13:30:00;-47.563
2020-05-28 13:00:00;-47.5
2020-05-28 12:30:00;-47.75
2020-05-28 12:00:00;-47.625
2020-05-28 11:30:00;-47.875
2020-05-28 11:00:00;-47.75
2020-05-28 10:30:00;-47.875
2020-05-28 10:00:00;-47.85
2020-05-28 09:30:00;-47.75
2020-05-28 09:00:00;-47.75
2020-05-28 08:30:00;-47.5
2020-05-28 08:00:00;-47.5
2020-05-28 07:30:00;-47.25
2020-05-28 07:00:00;-47.25
2020-05-28 06:30:00;-47.25
2020-05-28 06:00:00;-47.25
2020-05-28 05:30:00;-47.25
2020-05-28 05:00:00;-47.25
2020-05-28 04:30:00;-47.25
2020-05-28 04:00:00;-47.5
2020-05-28 03:30:00;-47.5
2020-05-28 03:00:00;-47.25
2020-05-28 02:30:00;-47.25
2020-05-28 02:00:00;-47.25
2020-05-28 01:30:00;-47.25
2020-05-28 01:00:00;-47.25
2020-05-28 00:30:00;-47.25
2020-05-28 00:00:00;-47.25
2020-05-27 23:30:00;-47.25
2020-05-27 23:00:00;-47.25
2020-05-27 22:30:00;-47.25
2020-05-27 22:00:00;-47.25
2020-05-27 21:30:00;-47.25
2020-05-27 21:00:00;-47.25
2020-05-27 20:30:00;-47.254
2020-05-27 20:00:00;-47.25
2020-05-27 19:30:00;-47.25
2020-05-27 17:00:00;-47.25
2020-05-27 16:30:00;-47.25
2020-05-27 16:00:00;-47.25
2020-05-27 15:30:00;-47
2020-05-27 15:00:00;-46.875
2020-05-27 14:30:00;-46.75
2020-05-27 14:00:00;-46.75
2020-05-27 13:30:00;-46.5
2020-05-27 13:00:00;-46.625
2020-05-27 12:30:00;-46.625
2020-05-27 12:00:00;-46.625
2020-05-27 11:30:00;-46.75
2020-05-27 11:00:00;-46
2020-05-27 10:30:00;-46
2020-05-27 10:00:00;-46.5
2020-05-27 09:30:00;-46.5
2020-05-27 09:00:00;-46.25
2020-05-27 08:30:00;-46.25
2020-05-27 08:00:00;-46.225
2020-05-27 07:30:00;-46.25
2020-05-27 07:00:00;-45.75
2020-05-27 06:30:00;-45.75
2020-05-27 06:00:00;-45.75
2020-05-27 05:30:00;-45.75
2020-05-27 05:00:00;-45.75
2020-05-27 04:30:00;-45.75
2020-05-27 04:00:00;-45.75
2020-05-27 03:30:00;-45.75
2020-05-27 03:00:00;-45.75
2020-05-27 02:30:00;-45.75
2020-05-27 02:00:00;-46
2020-05-27 01:30:00;-46.063
2020-05-27 01:00:00;-46
2020-05-27 00:30:00;-46
2020-05-27 00:00:00;-46
2020-05-26 23:30:00;-45.75
2020-05-26 23:00:00;-45.75
2020-05-26 22:30:00;-45.75
2020-05-26 22:00:00;-45.75
2020-05-26 21:30:00;-45.75
2020-05-26 21:00:00;-45.75
2020-05-26 20:30:00;-45.75
2020-05-26 20:00:00;-45.75
2020-05-26 19:30:00;-45.75
2020-05-26 17:30:00;-45.625
2020-05-26 17:00:00;-45.625
2020-05-26 16:30:00;-45.75
2020-05-26 16:00:00;-45.5
2020-05-26 15:30:00;-45.5
2020-05-26 15:00:00;-45.5
2020-05-26 14:30:00;-45.5
2020-05-26 14:00:00;-45.5
2020-05-26 13:30:00;-45.5
2020-05-26 13:00:00;-45.375
2020-05-26 12:30:00;-45.375
2020-05-26 12:00:00;-45.25
2020-05-26 11:30:00;-45.25
2020-05-26 11:00:00;-45.25
2020-05-26 10:30:00;-45.25
2020-05-26 10:00:00;-45.25
2020-05-26 09:30:00;-45.5
2020-05-26 09:00:00;-45.25
2020-05-26 08:30:00;-45.25
2020-05-26 08:00:00;-44.75
2020-05-26 07:30:00;-44.5
2020-05-26 07:00:00;-44
2020-05-26 06:30:00;-44
2020-05-26 06:00:00;-44.5
2020-05-26 05:30:00;-44.5
2020-05-26 05:00:00;-44.5
2020-05-26 04:30:00;-44.75
2020-05-26 04:00:00;-44.75
2020-05-26 03:30:00;-44.75
2020-05-26 03:00:00;-44.75
2020-05-26 02:30:00;-44.75
2020-05-26 02:00:00;-44.75
2020-05-26 01:30:00;-44.75
2020-05-26 01:00:00;-44.75
2020-05-26 00:30:00;-44.75
2020-05-26 00:00:00;-44.75
2020-05-25 23:30:00;-44.75
2020-05-25 23:00:00;-44.75
2020-05-25 22:30:00;-44.75
2020-05-25 22:00:00;-44.75
2020-05-25 21:30:00;-44.75
2020-05-25 21:00:00;-44.938
2020-05-25 20:30:00;-44.5
2020-05-25 20:00:00;-44.5
2020-05-25 19:30:00;-44.5
2020-05-25 19:00:00;-44.5
2020-05-25 18:30:00;-44.5
2020-05-25 07:30:00;-44.5
2020-05-22 16:30:00;-44.5
2020-05-22 16:00:00;-44.5
2020-05-22 15:30:00;-44.5
2020-05-22 15:00:00;-44.5
2020-05-22 14:30:00;-44.5
2020-05-22 14:00:00;-44.5
2020-05-22 13:30:00;-44.5
2020-05-22 13:00:00;-44.5
2020-05-22 12:30:00;-44.75
2020-05-22 12:00:00;-44.75
2020-05-22 11:30:00;-44.813
2020-05-22 11:00:00;-45
2020-05-22 10:30:00;-45
2020-05-22 10:00:00;-44.938
2020-05-22 09:30:00;-44.938
2020-05-22 09:00:00;-44.938
2020-05-22 08:30:00;-44.75
2020-05-22 08:00:00;-44.813
2020-05-22 07:30:00;-44.875
2020-05-22 07:00:00;-44.5
2020-05-22 06:00:00;-44.5
2020-05-22 05:30:00;-44.75
2020-05-22 04:30:00;-44.5
2020-05-22 04:00:00;-44.5
2020-05-22 03:30:00;-44.875
2020-05-22 03:00:00;-45
2020-05-22 02:30:00;-45
2020-05-22 02:00:00;-45
2020-05-22 01:30:00;-45
2020-05-22 01:00:00;-45
2020-05-22 00:30:00;-45
2020-05-22 00:00:00;-45.125
2020-05-21 23:30:00;-45
2020-05-21 23:00:00;-45
2020-05-21 22:30:00;-45
2020-05-21 22:00:00;-45.25
2020-05-21 21:30:00;-45.5
2020-05-21 21:00:00;-45.5
2020-05-21 20:30:00;-45.5
2020-05-21 20:00:00;-45.75
2020-05-21 19:30:00;-45.75
2020-05-21 19:00:00;-45.75
2020-05-21 17:30:00;-45.875
2020-05-21 17:00:00;-45.875
2020-05-21 16:30:00;-45.875
2020-05-21 16:00:00;-46
2020-05-21 15:30:00;-46
2020-05-21 15:00:00;-46.125
2020-05-21 14:30:00;-46.225
2020-05-21 14:00:00;-46.25
2020-05-21 13:30:00;-46.125
2020-05-21 13:00:00;-46.25
2020-05-21 12:30:00;-46.125
2020-05-21 12:00:00;-46.25
2020-05-21 11:30:00;-46.5
2020-05-21 11:00:00;-46.5
2020-05-21 10:30:00;-46.5
2020-05-21 10:00:00;-46.5
2020-05-21 09:30:00;-46.5
2020-05-21 09:00:00;-46.375
2020-05-21 08:30:00;-46.75
2020-05-21 08:00:00;-46.75
2020-05-21 07:30:00;-46.625
2020-05-21 07:00:00;-46.75
2020-05-21 06:30:00;-46.745
2020-05-21 06:00:00;-47
2020-05-21 05:30:00;-47
2020-05-21 05:00:00;-47.25
2020-05-21 04:30:00;-47.5
2020-05-21 04:00:00;-47.375
2020-05-21 03:30:00;-47
2020-05-21 03:00:00;-47
2020-05-21 02:30:00;-47
2020-05-21 02:00:00;-47
2020-05-21 01:30:00;-47
2020-05-21 01:00:00;-47
2020-05-21 00:30:00;-47.25
2020-05-21 00:00:00;-47.25
2020-05-20 23:30:00;-47.25
2020-05-20 23:00:00;-47.25
2020-05-20 22:30:00;-47.25
2020-05-20 22:00:00;-47.25
2020-05-20 21:30:00;-47.25
2020-05-20 21:00:00;-47.625
2020-05-20 20:30:00;-47.5
2020-05-20 20:00:00;-47.188
2020-05-20 19:30:00;-47.125
2020-05-20 18:30:00;-47
2020-05-20 17:00:00;-47
2020-05-20 16:30:00;-47
2020-05-20 16:00:00;-47
2020-05-20 15:30:00;-47
2020-05-20 15:00:00;-47
2020-05-20 14:30:00;-47.25
2020-05-20 14:00:00;-47.2
2020-05-20 13:30:00;-47.25
2020-05-20 13:00:00;-47.5
2020-05-20 12:30:00;-47.75
2020-05-20 12:00:00;-47.75
2020-05-20 11:30:00;-47.75
2020-05-20 11:00:00;-47.75
2020-05-20 10:30:00;-47.875
2020-05-20 10:00:00;-48.25
2020-05-20 09:30:00;-48.25
2020-05-20 09:00:00;-47.85
2020-05-20 08:30:00;-47.8
2020-05-20 08:00:00;-47.75
2020-05-20 07:30:00;-47.75
2020-05-20 07:00:00;-47.75
2020-05-20 06:30:00;-47.75
2020-05-20 06:00:00;-47.5
2020-05-20 05:30:00;-47.5
2020-05-20 05:00:00;-47.5
2020-05-20 04:30:00;-47.75
2020-05-20 04:00:00;-48
2020-05-20 03:30:00;-48
2020-05-20 03:00:00;-48
2020-05-20 02:30:00;-47.75
2020-05-20 02:00:00;-47.813
2020-05-20 01:30:00;-47.813
2020-05-20 01:00:00;-47.875
2020-05-20 00:30:00;-47.75
2020-05-20 00:00:00;-47.813
2020-05-19 23:30:00;-47.75
2020-05-19 23:00:00;-47.75
2020-05-19 22:30:00;-47.75
2020-05-19 22:00:00;-47.75
2020-05-19 21:30:00;-47.688
2020-05-19 21:00:00;-47.625
2020-05-19 20:30:00;-47.75
2020-05-19 20:00:00;-47.625
2020-05-19 19:30:00;-47.625
2020-05-19 19:00:00;-47.625
2020-05-19 17:00:00;-47.75
2020-05-19 16:30:00;-47.75
2020-05-19 16:00:00;-47.75
2020-05-19 15:30:00;-47.75
2020-05-19 15:00:00;-47.75
2020-05-19 14:30:00;-47.75
2020-05-19 14:00:00;-47.75
2020-05-19 13:30:00;-47.75
2020-05-19 13:00:00;-47.75
2020-05-19 12:30:00;-47.75
2020-05-19 12:00:00;-47.75
2020-05-19 11:30:00;-47.75
2020-05-19 11:00:00;-47.75
2020-05-19 10:30:00;-47.875
2020-05-19 10:00:00;-47.75
2020-05-19 09:30:00;-47.75
2020-05-19 09:00:00;-47.75
2020-05-19 08:30:00;-47.75
2020-05-19 08:00:00;-47.5
2020-05-19 07:30:00;-47.5
2020-05-19 07:00:00;-47.5
2020-05-19 06:30:00;-47.5
2020-05-19 06:00:00;-47.5
2020-05-19 05:30:00;-47.5
2020-05-19 05:00:00;-47.5
2020-05-19 04:30:00;-47.5
2020-05-19 04:00:00;-47.25
2020-05-19 03:30:00;-47.25
2020-05-19 03:00:00;-47.5
2020-05-19 02:30:00;-47.5
2020-05-19 02:00:00;-47.625
2020-05-19 01:30:00;-47.875
2020-05-19 01:00:00;-47.75
2020-05-19 00:30:00;-47.438
2020-05-19 00:00:00;-47.438
2020-05-18 23:30:00;-47.438
2020-05-18 23:00:00;-47.438
2020-05-18 22:30:00;-47.438
2020-05-18 22:00:00;-47.438
2020-05-18 21:30:00;-47.438
2020-05-18 21:00:00;-47.438
2020-05-18 20:30:00;-47.438
2020-05-18 20:00:00;-47.5
2020-05-18 19:30:00;-47.5
2020-05-18 19:00:00;-47.5
2020-05-18 17:00:00;-47.55
2020-05-18 16:30:00;-47.5
2020-05-18 16:00:00;-47.5
2020-05-18 15:30:00;-47.5
2020-05-18 15:00:00;-47.375
2020-05-18 14:30:00;-47.25
2020-05-18 14:00:00;-47.25
2020-05-18 13:30:00;-47.25
2020-05-18 13:00:00;-47.25
2020-05-18 12:30:00;-47.25
2020-05-18 12:00:00;-47.25
2020-05-18 11:30:00;-47.25
2020-05-18 11:00:00;-47.125
2020-05-18 10:30:00;-47.25
2020-05-18 10:00:00;-47.5
2020-05-18 09:30:00;-47.625
2020-05-18 09:00:00;-47.5
2020-05-18 08:30:00;-47.5
2020-05-18 08:00:00;-47.25
2020-05-18 07:30:00;-46.5
2020-05-18 07:00:00;-46.25
2020-05-18 06:30:00;-46.25
2020-05-18 06:00:00;-46.25
2020-05-18 05:30:00;-46.375
2020-05-18 05:00:00;-46.25
2020-05-18 04:30:00;-46.5
2020-05-18 04:00:00;-46.5
2020-05-18 03:30:00;-46.6
2020-05-18 03:00:00;-46.75
2020-05-18 02:30:00;-46.75
2020-05-18 02:00:00;-46.75
2020-05-18 01:30:00;-46.75
2020-05-18 01:00:00;-46.75
2020-05-18 00:30:00;-46.875
2020-05-18 00:00:00;-46.875
2020-05-17 23:30:00;-46.875
2020-05-17 23:00:00;-46.875
2020-05-17 22:30:00;-46.875
2020-05-17 22:00:00;-46.875
2020-05-17 21:30:00;-46.875
2020-05-17 21:00:00;-46.907
2020-05-17 20:30:00;-47
2020-05-17 20:00:00;-47
2020-05-17 19:30:00;-47
2020-05-17 19:00:00;-47
2020-05-15 16:30:00;-47
2020-05-15 16:00:00;-47
2020-05-15 15:30:00;-47
2020-05-15 15:00:00;-47
2020-05-15 14:30:00;-47
2020-05-15 14:00:00;-47
2020-05-15 13:30:00;-47
2020-05-15 13:00:00;-47
2020-05-15 12:30:00;-47
2020-05-15 12:00:00;-46.81
2020-05-15 11:30:00;-46.45
2020-05-15 11:00:00;-46.25
2020-05-15 10:30:00;-46.25
2020-05-15 10:00:00;-46.25
2020-05-15 09:30:00;-46.25
2020-05-15 09:00:00;-46.125
2020-05-15 08:30:00;-46.625
2020-05-15 08:00:00;-47
2020-05-15 07:30:00;-47
2020-05-15 07:00:00;-47.25
2020-05-15 06:30:00;-47.25
2020-05-15 06:00:00;-47.25
2020-05-15 05:30:00;-47.25
2020-05-15 05:00:00;-47.25
2020-05-15 04:30:00;-47.25
2020-05-15 04:00:00;-47.25
2020-05-15 03:30:00;-47.25
2020-05-15 03:00:00;-47.25
2020-05-15 02:30:00;-47.25
2020-05-15 02:00:00;-47.813
2020-05-15 01:30:00;-47.84
2020-05-15 01:00:00;-47.75
2020-05-15 00:30:00;-47.875
2020-05-15 00:00:00;-47.75
2020-05-14 23:30:00;-47.938
2020-05-14 23:00:00;-47.938
2020-05-14 22:30:00;-48
2020-05-14 22:00:00;-48
2020-05-14 21:30:00;-48
2020-05-14 21:00:00;-48
2020-05-14 20:30:00;-48
2020-05-14 20:00:00;-48
2020-05-14 19:30:00;-48
2020-05-14 19:00:00;-48
2020-05-14 17:00:00;-48
2020-05-14 16:30:00;-48
2020-05-14 16:00:00;-48
2020-05-14 15:30:00;-48.25
2020-05-14 15:00:00;-48.25
2020-05-14 14:30:00;-48
2020-05-14 14:00:00;-48
2020-05-14 13:30:00;-48
2020-05-14 13:00:00;-47.75
2020-05-14 12:30:00;-48
2020-05-14 12:00:00;-48
2020-05-14 11:30:00;-48
2020-05-14 11:00:00;-47.75
2020-05-14 10:30:00;-47.75
2020-05-14 10:00:00;-47.75
2020-05-14 09:30:00;-47.75
2020-05-14 09:00:00;-47.75
2020-05-14 08:30:00;-47.75
2020-05-14 08:00:00;-47.75
2020-05-14 07:30:00;-47.75
2020-05-14 07:00:00;-48.25
2020-05-14 06:30:00;-48.75
2020-05-14 06:00:00;-48.75
2020-05-14 05:30:00;-48.85
2020-05-14 05:00:00;-49
2020-05-14 04:30:00;-49.25
2020-05-14 04:00:00;-49.25
2020-05-14 03:30:00;-49.25
2020-05-14 03:00:00;-49.75
2020-05-14 02:30:00;-50
2020-05-14 02:00:00;-49.875
2020-05-14 01:30:00;-49.875
2020-05-14 01:00:00;-49.75
2020-05-14 00:30:00;-49.75
2020-05-14 00:00:00;-49.75
2020-05-13 23:30:00;-49.625
2020-05-13 23:00:00;-49.5
2020-05-13 22:30:00;-49.5
2020-05-13 22:00:00;-49.5
2020-05-13 21:30:00;-49.5
2020-05-13 21:00:00;-49.5
2020-05-13 20:30:00;-49.5
2020-05-13 20:00:00;-49.5
2020-05-13 19:30:00;-49.5
2020-05-13 19:00:00;-48.5
2020-05-13 17:00:00;-48.5
2020-05-13 16:30:00;-48.5
2020-05-13 16:00:00;-48.5
2020-05-13 15:30:00;-48.5
2020-05-13 15:00:00;-48.5
2020-05-13 14:30:00;-48.75
2020-05-13 14:00:00;-48.5
2020-05-13 13:30:00;-48.375
2020-05-13 13:00:00;-49.3
2020-05-13 12:30:00;-49
2020-05-13 12:00:00;-49
2020-05-13 11:30:00;-49.5
2020-05-13 11:00:00;-49.5
2020-05-13 10:30:00;-49.5
2020-05-13 10:00:00;-49.5
2020-05-13 09:30:00;-49.75
2020-05-13 09:00:00;-49.75
2020-05-13 08:30:00;-49.75
2020-05-13 08:00:00;-50
2020-05-13 07:30:00;-49.75
2020-05-13 07:00:00;-50.25
2020-05-13 06:30:00;-50.25
2020-05-13 06:00:00;-50.25
2020-05-13 05:30:00;-50.25
2020-05-13 05:00:00;-50.25
2020-05-13 04:30:00;-50.25
2020-05-13 04:00:00;-49.75
2020-05-13 03:30:00;-49.745
2020-05-13 03:00:00;-49.75
2020-05-13 02:30:00;-49.75
2020-05-13 02:00:00;-49.6
2020-05-13 01:30:00;-50
2020-05-13 01:00:00;-50.188
2020-05-13 00:30:00;-50
2020-05-13 00:00:00;-49.75
2020-05-12 23:30:00;-49.75
2020-05-12 23:00:00;-49.75
2020-05-12 22:30:00;-49.75
2020-05-12 22:00:00;-49.75
2020-05-12 21:30:00;-49.813
2020-05-12 21:00:00;-49.813
2020-05-12 20:30:00;-49.75
2020-05-12 20:00:00;-49.75
2020-05-12 19:30:00;-49.75
2020-05-12 19:00:00;-49.75
2020-05-12 17:00:00;-49.75
2020-05-12 16:30:00;-49.75
2020-05-12 16:00:00;-49.5
2020-05-12 15:30:00;-49.425
2020-05-12 15:00:00;-49.5
2020-05-12 14:30:00;-49.5
2020-05-12 14:00:00;-49.625
2020-05-12 13:30:00;-49.75
2020-05-12 13:00:00;-50
2020-05-12 12:30:00;-50
2020-05-12 12:00:00;-50
2020-05-12 11:30:00;-49.75
2020-05-12 11:00:00;-49.75
2020-05-12 10:30:00;-50.25
2020-05-12 10:00:00;-50.25
2020-05-12 09:30:00;-50.25
2020-05-12 09:00:00;-50.425
2020-05-12 08:30:00;-50.5
2020-05-12 08:00:00;-50.5
2020-05-12 07:30:00;-50.5
2020-05-12 07:00:00;-50.5
2020-05-12 06:30:00;-50.5
2020-05-12 06:00:00;-50.75
2020-05-12 05:30:00;-50.75
2020-05-12 05:00:00;-50.75
2020-05-12 04:30:00;-50.5
2020-05-12 04:00:00;-50.5
2020-05-12 03:30:00;-50.75
2020-05-12 03:00:00;-51
2020-05-12 02:30:00;-51
2020-05-12 02:00:00;-51
2020-05-12 01:30:00;-51.313
2020-05-12 01:00:00;-51.25
2020-05-12 00:30:00;-51.25
2020-05-12 00:00:00;-51.5
2020-05-11 23:30:00;-51.5
2020-05-11 23:00:00;-51.5
2020-05-11 22:30:00;-51.375
2020-05-11 22:00:00;-51.375
2020-05-11 21:30:00;-51.375
2020-05-11 21:00:00;-51.479
2020-05-11 20:30:00;-51.5
2020-05-11 20:00:00;-51.375
2020-05-11 19:30:00;-51.25
2020-05-11 19:00:00;-51.25
2020-05-11 17:00:00;-51.25
2020-05-11 16:30:00;-51.25
2020-05-11 16:00:00;-51.25
2020-05-11 15:30:00;-51.25
2020-05-11 15:00:00;-51.25
2020-05-11 14:30:00;-51.825
2020-05-11 14:00:00;-51.575
2020-05-11 13:30:00;-51
2020-05-11 13:00:00;-50.875
2020-05-11 12:30:00;-50.875
2020-05-11 12:00:00;-50.625
2020-05-11 11:30:00;-50.525
2020-05-11 11:00:00;-50.375
2020-05-11 10:30:00;-50.25
2020-05-11 10:00:00;-50.125
2020-05-11 09:30:00;-50
2020-05-11 09:00:00;-50
2020-05-11 08:30:00;-50
2020-05-11 08:00:00;-50.025
2020-05-11 07:30:00;-50.25
2020-05-11 07:00:00;-50
2020-05-11 06:30:00;-50.5
2020-05-11 06:00:00;-50.5
2020-05-11 05:30:00;-50.5
2020-05-11 05:00:00;-50.75
