Date,".SPX, Index Level",USA 2Y OTR YIELD,USA 2Y 10Y,USA 5Y 30Y,USD 2Y5Y10Y,USD 5Y10Y30Y,"FRA OIS, USD, IMM Date 20200916","1Y X 1Y USD/EUR OIS Basis Spread, Base Funding",5Y X 5Y USD Fwd Swap Rate,10Y X 10Y USD Fwd Swap Rate,USD 10Y Invoice Spread,Spot Gold Index Data,"USD.JPY, FX Spot","USD.ZAR, FX Spot","CDX.NA.HY, On the run, 5Y, Citi Spread"
07/10/2018,2793.84,2.58981,28.3097,19.9701,0.04606,0.042565,0.334,-36.9638,2.98861,3.01348,7.30982,1255.65,111.25,13.3575,340.385
07/09/2018,2784.17,2.56108,29.9012,21.5491,0.046428,0.045026,0.334,-37.3468,2.98297,3.00914,7.61194,1257.76,110.72,13.3676,338.425
07/08/2018,,,,,,,,,,,,,110.633,13.4153,
07/07/2018,,,,,,,,,,,,,110.547,13.4631,
07/06/2018,2759.82,2.54061,28.8432,21.7134,0.049012,0.043127,0.335,-35.4663,2.9466,2.97237,7.98235,1254.99,110.46,13.5108,344.818
07/05/2018,2736.61,2.56084,27.9187,21.2731,0.056897,0.039901,0.341,-34.9456,2.94882,2.97523,8.16962,1257.76,110.57,13.5914,353.328
07/04/2018,2724.92,,,,,,0.341,-35.3469,,,8.15961,1256.95,110.54,13.7176,357.962
07/03/2018,2713.22,2.53235,30.4033,23.4564,0.059259,0.035189,0.341,-36.0481,2.95053,2.9881,8.1496,1252.93,110.65,13.7184,357.962
07/02/2018,2726.71,2.54851,31.8943,23.8389,0.05674,0.046213,0.336,-37.4665,2.98838,3.01572,7.66396,1241.97,110.74,13.8692,362.486
07/01/2018,,,,,,,,,,,,,110.74,13.8176,
06/30/2018,,,,,,,,,,,,,110.74,13.7661,
06/29/2018,2718.37,2.5242,32.4986,24.7939,0.048034,0.045179,0.334,-39.2586,2.97186,3.00295,6.83968,1253,110.74,13.7145,361.482
06/28/2018,2716.31,2.52016,32.541,25.2902,0.047719,0.036732,0.332,-39.4181,2.96552,3.01126,6.20957,1248.28,110.37,13.8693,359.7
06/27/2018,2699.63,2.49996,32.7414,27.4402,0.035357,0.038983,0.324,-38.8148,2.95649,3.00359,6.85759,1252.02,110.49,13.7159,360.574
06/26/2018,2723.06,2.5371,34.3166,28.1174,0.046843,0.045204,0.324,-39.089,3.0103,3.05028,6.40429,1258.99,109.88,13.5345,351.28
06/25/2018,2717.07,2.52872,34.4246,28.2346,0.045354,0.043129,0.324,-39.5751,3.00053,3.04384,6.13014,1266,109.68,13.5756,350.297
06/24/2018,,,,,,,,,,,,,109.753,13.5417,
06/23/2018,,,,,,,,,,,,,109.827,13.5077,
06/22/2018,2754.88,2.54955,35.0846,27.2176,0.062693,0.042749,0.327,-39.149,3.01996,3.06051,6.40823,1269.28,109.9,13.4738,341.468
06/21/2018,2749.76,2.53693,35.9797,27.6644,0.056125,0.043097,0.327,-39.3322,3.01778,3.05934,6.17065,1267.2,109.99,13.6314,345.691
06/20/2018,2767.32,2.55764,37.0217,26.8191,0.065018,0.045973,0.334,-41.8279,3.0484,3.08749,5.52842,1268.1,110.11,13.6671,339.865
06/19/2018,2762.59,2.54515,34.7919,26.0742,0.056647,0.044275,0.332,-43.6223,3.01727,3.0571,6.00244,1274.76,109.83,13.7681,340.82
06/18/2018,2773.75,2.55338,37.2628,25.7787,0.071284,0.046828,0.332,-42.5255,3.04817,3.08435,5.84132,1278.31,110.46,13.6814,333.485
06/17/2018,,,,,,,,,,,,,110.47,13.6191,
06/16/2018,,,,,,,,,,,,,110.48,13.5569,
06/15/2018,2779.66,2.55333,36.901,24.6594,0.072042,0.046801,0.335,-43.9082,3.03591,3.07093,5.41777,1279.84,110.49,13.4946,331.451
06/14/2018,2782.49,2.56963,37.4675,25.0395,0.069662,0.050418,0.342,-44.3943,3.06479,3.09629,5.52725,1302.22,110.25,13.3288,332.966
06/13/2018,2775.63,2.57779,40.1421,26.3259,0.081648,0.054834,0.344,-46.7983,3.11057,3.14148,5.24273,1299.71,110.42,13.2461,339.617
06/12/2018,2786.85,2.53664,42.0485,28.2786,0.070906,0.05786,0.351,-45.768,3.09982,3.13272,5.28264,1295.97,110.29,13.2079,341.748
06/11/2018,2782,2.52842,42.8695,29.5917,0.069563,0.058428,0.355,-48.9626,3.10436,3.13857,5.59483,1300.15,109.9,13.1067,342.694
06/10/2018,,,,,,,,,,,,,109.717,13.1094,
06/09/2018,,,,,,,,,,,,,109.533,13.1122,
06/08/2018,2779.03,2.49159,44.5339,30.6267,0.062613,0.064021,0.355,-47.5512,3.08932,3.11785,5.35332,1298.75,109.35,13.1149,345.267
06/07/2018,2770.37,2.5039,42.9341,30.3097,0.05677,0.066829,0.355,-47.7851,3.08296,3.10678,4.71676,1297.13,109.99,12.9145,344.837
06/06/2018,2772.35,2.51612,45.9272,31.7254,0.070659,0.072484,0.355,-49.2015,3.1312,3.15097,4.4225,1297,110.04,12.704,338.239
06/05/2018,2748.8,2.49175,42.6857,31.5226,0.055856,0.063731,0.355,-50.4193,3.06975,3.09987,4.62483,1296.14,109.82,12.7695,341.202
06/04/2018,2746.87,2.50801,42.887,29.9459,0.06551,0.063844,0.353,-49.4194,3.08143,3.10896,3.83936,1291.98,109.64,12.5665,341
06/03/2018,,,,,,,,,,,,,109.61,12.5933,
06/02/2018,,,,,,,,,,,,,109.58,12.62,
06/01/2018,2734.62,2.46752,42.5552,30.7674,0.057826,0.055166,0.354,-48.3304,3.03423,3.07532,3.51149,1293.15,109.55,12.6468,345.816
05/31/2018,2705.27,2.41132,40.9244,32.2009,0.043139,0.051858,0.352,-48.943,2.95934,3.00437,5.2842,1298.32,108.63,12.6684,352.787
05/30/2018,2724.01,2.41146,43.2628,34.3965,0.04108,0.064231,0.344,-47.1443,2.99124,3.02796,3.91344,1301.48,108.91,12.5684,350.915
05/29/2018,2689.86,2.31508,45.5082,39.1022,0.029096,0.062271,0.338,-46.3636,2.9346,2.98379,4.01501,1298.86,108.85,12.5997,361.354
05/28/2018,2705.6,,,,,,0.329,-44.6623,,,3.27387,1298.11,109.36,12.4538,342.984
05/27/2018,,,,,,,,,,,,,109.33,12.474,
05/26/2018,,,,,,,,,,,,,109.3,12.4942,
05/25/2018,2721.33,2.47986,45.33,32.8374,0.070996,0.064769,0.326,-44.6751,3.08057,3.11805,2.53273,1301.61,109.27,12.5144,342.984
05/24/2018,2727.76,2.51209,46.6732,31.6553,0.081667,0.070957,0.335,-44.4596,3.11863,3.14575,2.07773,1304.88,109.04,12.4775,337.927
05/23/2018,2733.29,2.53225,47.0394,34.0479,0.075975,0.067201,0.329,-43.5657,3.14985,3.18582,2.69584,1293.75,109.96,12.5693,336.129
05/22/2018,2724.44,2.57005,49.3314,31.2171,0.092274,0.076484,0.327,-42.9422,3.20436,3.22447,1.6578,1291.32,111.03,12.5949,337.231
05/21/2018,2733.01,2.56563,49.9535,30.8118,0.086107,0.084786,0.325,-43.0953,3.2234,3.23548,1.82017,1292.68,111.2,12.7964,338.87
05/20/2018,,,,,,,,,,,,,111.027,12.7768,
05/19/2018,,,,,,,,,,,,,110.853,12.7573,
05/18/2018,2712.97,2.54877,51.821,31.6619,0.087746,0.085317,0.324,-42.7247,3.22808,3.2427,1.42693,1292.5,110.68,12.7377,341.033
05/17/2018,2720.13,2.57295,53.4586,31.4653,0.107135,0.087474,0.332,-43.9451,3.26294,3.2726,0.994045,1291,110.82,12.5525,339.438
05/16/2018,2722.46,2.58924,50.1594,28.0657,0.121517,0.081378,0.32,-43.4863,3.23405,3.24537,0.949623,1291.03,110.31,12.4631,339.011
05/15/2018,2711.45,2.5807,49.9,28.3533,0.108929,0.081544,0.308,-41.2599,3.22578,3.24047,-0.053651,1290.65,110.3,12.5893,341.099
05/14/2018,2730.13,2.54746,44.5814,27.7159,0.09859,0.063136,0.306,-40.176,3.11428,3.14665,0.427389,1312.82,109.54,12.2788,332.994
05/13/2018,,,,,,,,,,,,,109.487,12.2711,
05/12/2018,,,,,,,,,,,,,109.433,12.2634,
05/11/2018,2727.72,2.53901,43.2321,27.4011,0.092068,0.058153,0.324,-43.1353,3.09328,3.12965,1.43334,1318.22,109.38,12.2557,331.637
05/10/2018,2723.07,2.5384,43.2929,28.586,0.088356,0.05431,0.338,-45.8544,3.0985,3.1376,2.73761,1321.4,109.61,12.3844,330.747
05/09/2018,2697.79,2.53002,47.2301,31.7118,0.097477,0.053893,0.343,-47.7871,3.11795,3.16029,2.42318,1312.78,109.69,12.5792,338.289
05/08/2018,2671.92,2.51349,45.4991,31.7946,0.089763,0.054051,0.345,-47.9692,3.08833,3.12852,3.35568,1314.48,109.23,12.6281,342.756
05/07/2018,2672.63,2.497,45.2705,33.6787,0.070137,0.05253,0.344,-49.1021,3.07451,3.11861,3.79103,1314.3,109.25,12.5605,341.045
05/06/2018,,,,,,,,,,,,,109.203,12.5701,
05/05/2018,,,,,,,,,,,,,109.157,12.5796,
05/04/2018,2663.42,2.50093,44.3122,33.2731,0.07464,0.048172,0.344,-49.1135,3.05594,3.10289,3.19873,1315.05,109.11,12.5892,341.089
05/03/2018,2629.73,2.48021,46.5572,33.8429,0.087997,0.045078,0.342,-49.2954,3.06067,3.11438,2.96295,1312.09,109.06,12.7262,344.591
05/02/2018,2635.67,2.49224,47.2181,33.2977,0.092324,0.04427,0.342,-51.142,3.07867,3.13347,2.67413,1304.85,109.98,12.7072,341.472
05/01/2018,2654.8,2.51233,46.3259,31.7734,0.094308,0.053086,0.336,-50.6351,3.08793,3.12986,1.54184,1303.97,109.75,12.6412,338.266
04/30/2018,2648.05,2.48389,45.0562,30.7971,0.094072,0.042285,0.338,-50.9502,3.03759,3.08985,1.53862,1315.36,109.43,12.4826,338.786
04/29/2018,,,,,,,,,,,,,109.31,12.4375,
04/28/2018,,,,,,,,,,,,,109.19,12.3925,
04/27/2018,2669.91,2.48376,47.116,32.4846,0.090516,0.052255,0.337,-50.0783,3.07573,3.12417,0.938136,1322.8,109.07,12.3474,337.564
04/26/2018,2666.94,2.4878,50.2489,35.674,0.088996,0.057945,0.336,-51.4661,3.12636,3.17525,1.4401,1317.28,109.36,12.4317,338.457
04/25/2018,2639.4,2.4878,53.6178,37.5365,0.085159,0.071371,0.342,-51.895,3.17336,3.20676,1.26489,1323.33,109.31,12.4854,347.354
04/24/2018,2634.56,2.46204,52.2518,35.6958,0.0832,0.066061,0.341,-51.7897,3.11418,3.14863,0.633653,1330.68,109.17,12.3794,348.885
04/23/2018,2670.29,2.4701,50.3187,32.3636,0.102807,0.058445,0.341,-52.1096,3.08568,3.12153,0.737813,1325,108.45,12.274,345.8
04/22/2018,,,,,,,,,,,,,108.2,12.2129,
04/21/2018,,,,,,,,,,,,,107.95,12.1518,
04/20/2018,2670.14,2.45316,49.7698,35.1294,0.092807,0.043745,0.34,-52.4888,3.07315,3.13329,2.01486,1335.13,107.7,12.0907,340.642
04/19/2018,2693.13,2.43578,47.7761,34.4741,0.089086,0.034734,0.339,-53.2023,3.01182,3.07888,1.74269,1345.6,107.36,11.942,337.066
04/18/2018,2708.64,2.42727,43.9977,31.6384,0.081753,0.027811,0.34,-52.3591,2.95252,3.02178,2.29937,1349.32,107.24,11.9259,333.003
04/17/2018,2706.39,2.38573,42.6258,32.1323,0.070863,0.01883,0.341,-52.6576,2.89997,2.98122,3.07117,1347.29,107.15,11.9791,332.302
04/16/2018,2677.84,2.37319,45.7153,34.8261,0.073767,0.017561,0.347,-53.9626,2.92141,3.00692,3.04558,1345.92,107.26,12.0811,331.216
04/15/2018,,,,,,,,,,,,,107.347,12.0818,
04/14/2018,,,,,,,,,,,,,107.433,12.0824,
04/13/2018,2656.3,2.36892,45.9567,35.8268,0.070655,0.020724,0.348,-54.0195,2.9326,3.01651,3.60448,1345.46,107.52,12.0831,339.591
04/12/2018,2663.99,2.348,48.4118,37.0934,0.072116,0.024389,0.344,-53.5572,2.94733,3.03174,3.2159,1335.48,107.27,11.9968,342.874
04/11/2018,2642.19,2.30698,48.112,38.6238,0.061499,0.020928,0.338,-53.0185,2.90179,2.9912,3.32797,1353.29,106.71,12.0134,350.343
04/10/2018,2656.87,2.311,48.6239,39.2787,0.05783,0.030611,0.341,-52.5523,2.9115,2.99004,2.09202,1340.05,107.17,12.055,348.71
04/09/2018,2613.16,2.28648,49.9778,41.7217,0.062779,0.02978,0.342,-52.1272,2.89815,2.97847,2.49657,1336.25,107.04,12.0965,356.029
04/08/2018,,,,,,,,,,,,,107.067,12.0822,
04/07/2018,,,,,,,,,,,,,107.093,12.068,
04/06/2018,2604.47,2.27018,50.3294,42.9966,0.06181,0.021048,0.348,-53.5598,2.88937,2.9819,3.21404,1333.2,107.12,12.0537,359.221
04/05/2018,2662.84,2.30257,52.759,43.3389,0.070831,0.034984,0.334,-54.9909,2.96035,3.03711,2.99207,1326.55,107.46,11.9795,349.79
04/04/2018,2644.69,2.28632,50.1735,42.2786,0.07268,0.025622,0.329,-54.2335,2.90402,2.98886,2.67412,1333.35,106.56,11.8914,355.2
04/03/2018,2614.45,2.28225,50.0327,41.4995,0.067412,0.028779,0.327,-53.4737,2.89179,2.96975,1.80968,1332.83,106.56,11.8105,364.03
04/02/2018,2581.88,2.24188,48.7926,42.2067,0.05667,0.026717,0.314,-51.702,2.84882,2.93068,2.90181,1341.35,106.22,11.8185,369.516
04/01/2018,,,,,,,,,,,,,106.215,11.8235,
03/31/2018,,,,,,,,,,,,,106.21,11.8285,
03/30/2018,2611.38,,,,,,0.314,-51.7019,,,2.91784,1333.18,106.205,11.8335,360.109
03/29/2018,2640.87,2.27011,47.2418,40.5199,0.056842,0.028616,0.314,-51.7017,2.85995,2.93698,2.93387,1325,106.35,11.8466,360.87
03/28/2018,2605,2.28623,49.0855,42.3752,0.059719,0.040625,0.313,-50.0036,2.89864,2.96618,1.40752,1325,106.2,11.7811,369.856
03/27/2018,2612.62,2.27414,51.3871,45.2171,0.06698,0.0366,0.318,-49.8613,2.9166,2.99551,1.82918,1344.71,105.79,11.6463,365.712
03/26/2018,2658.55,2.27875,56.2227,43.6443,0.083097,0.044464,0.322,-52.9012,2.97794,3.04137,3.20034,1353.46,105.06,11.6617,338.307
03/25/2018,,,,,,,,,,,,,104.987,11.6926,
03/24/2018,,,,,,,,,,,,,104.913,11.7234,
03/23/2018,2588.26,2.26208,56.2416,46.4204,0.075142,0.030418,0.324,-53.6267,2.96595,3.05369,3.04518,1347.22,104.84,11.7543,355.241
03/22/2018,2643.69,2.28694,54.2994,43.8199,0.086745,0.035382,0.323,-52.251,2.97453,3.05126,3.71188,1328.96,105.34,11.886,343.127
03/21/2018,2711.93,2.31175,59.3357,43.3,0.118835,0.050441,0.338,-54.6599,3.05678,3.11271,4.25842,1332.18,106.3,11.9106,329.322
03/20/2018,2716.94,2.33237,54.6968,42.7836,0.097281,0.039256,0.347,-55.9377,3.01682,3.08776,2.81673,1311.21,106.42,11.9585,333.069
03/19/2018,2712.92,2.29922,54.5287,43.7725,0.08866,0.043629,0.355,-55.6053,2.99095,3.05933,3.17426,1316.95,105.84,12.0657,334.232
03/18/2018,,,,,,,,,,,,,105.923,12.0433,
03/17/2018,,,,,,,,,,,,,106.007,12.0209,
03/16/2018,2752.01,2.29504,55.3103,43.6765,0.087648,0.045084,0.356,-54.9644,3.00286,3.06913,3.77202,1314,106.09,11.9986,327.418
03/15/2018,2747.33,2.28669,53.9488,44.1023,0.078741,0.046764,0.353,-52.6718,2.97877,3.04511,2.75437,1316.26,106.07,11.8818,332.169
03/14/2018,2749.48,2.25795,55.9096,45.049,0.087004,0.041547,0.372,-54.588,2.97504,3.04868,3.42675,1325,106.17,11.7807,332.015
03/13/2018,2765.31,2.26205,58.5998,47.0677,0.091386,0.040417,0.362,-53.0775,3.01725,3.09763,3.61996,1326.4,106.63,11.778,328.87
03/12/2018,2783.02,2.26205,60.7922,49.4186,0.088008,0.042227,0.362,-53.5562,3.03218,3.11532,2.07667,1323.05,106.52,11.834,326.884
03/11/2018,,,,,,,,,,,,,106.663,11.8271,
03/10/2018,,,,,,,,,,,,,106.807,11.8202,
03/09/2018,2786.57,2.26205,63.1718,50.6966,0.087438,0.055241,0.339,-52.2797,3.06879,3.14119,1.12762,1323.71,106.95,11.8133,327.404
03/08/2018,2738.97,2.25391,61.2302,49.9535,0.082293,0.053712,0.334,-52.9756,3.04499,3.12035,0.475904,1322.35,106.09,11.9178,337.358
03/07/2018,2726.8,2.25392,62.69,50.4579,0.090396,0.056405,0.327,-52.9433,3.05624,3.12977,-0.6104,1325.54,105.99,11.8654,338.878
03/06/2018,2728.12,2.24583,63.1311,48.9777,0.097967,0.067709,0.326,-53.7408,3.04631,3.09963,-1.20703,1334.46,106.03,11.7925,335.605
03/05/2018,2720.94,2.2418,63.7141,50.8798,0.086143,0.071034,0.322,-54.5647,3.05437,3.10962,-2.18569,1320.02,105.84,11.8696,334.932
03/04/2018,,,,,,,,,,,,,105.717,11.9169,
03/03/2018,,,,,,,,,,,,,105.593,11.9642,
03/02/2018,2691.25,2.23779,61.9209,50.7533,0.087951,0.063917,0.308,-52.8552,3.03212,3.09643,-2.05996,1322.21,105.47,12.0115,337.782
03/01/2018,2677.67,2.20569,59.8503,51.4554,0.071605,0.060682,0.324,-53.8907,2.9702,3.03512,-1.69886,1316.55,107.07,11.9289,341.363
02/28/2018,2713.83,2.25803,60.8004,47.8179,0.097894,0.055381,0.342,-55.4778,3.02091,3.08514,0.249526,1318.05,106.72,11.8049,334.325
02/27/2018,2744.28,2.26607,64.015,50.5903,0.096668,0.066569,0.351,-56.5272,3.07659,3.13259,-0.127185,1318.21,107.56,11.7335,329.054
02/26/2018,2779.6,2.22992,62.8772,54.9781,0.073926,0.049875,0.352,-55.9843,3.02408,3.11073,-0.714003,1333.16,106.93,11.6358,322.264
02/25/2018,,,,,,,,,,,,,106.82,11.6156,
02/24/2018,,,,,,,,,,,,,106.71,11.5954,
02/23/2018,2747.3,2.23795,63.3484,54.1347,0.083588,0.061794,0.35,-54.0799,3.05487,3.12817,-0.408723,1328.94,106.6,11.5752,329.55
02/22/2018,2703.96,2.25,66.5211,55.5174,0.094191,0.06289,0.378,-59.1704,3.11874,3.19733,0.089545,1331.51,106.9,11.6568,338.664
02/21/2018,2701.33,2.27009,67.0748,54.4041,0.109378,0.075523,0.38,-60.4564,3.15365,3.21157,1.46339,1324.26,107.62,11.6388,335.661
02/20/2018,2716.26,2.22287,67.034,50.8243,0.100753,0.072596,0.372,-61.5931,3.08826,3.1465,-0.594564,1329.49,107.12,11.7482,327.832
02/19/2018,2724.24,,,,,,0.373,-59.2846,,,-0.955286,1346.7,106.52,11.6844,318.495
02/18/2018,,,,,,,,,,,,,106.357,11.663,
02/17/2018,,,,,,,,,,,,,106.193,11.6417,
02/16/2018,2732.22,2.19362,68.1322,51.1672,0.098898,0.075703,0.375,-60.2632,3.08404,3.14217,-1.31601,1347.86,106.03,11.6203,318.495
02/15/2018,2731.2,2.18026,71.0981,50.7629,0.105439,0.094997,0.366,-60.0868,3.09902,3.12582,-1.37702,1353.3,106.27,11.6537,324.218
02/14/2018,2698.63,2.16771,74.5405,53.6544,0.10337,0.105372,0.36,-59.0444,3.14622,3.16841,-1.6756,1350.76,106.83,11.7698,340.025
02/13/2018,2662.94,2.10198,73.8318,58.0561,0.072712,0.104763,0.355,-57.9994,3.08124,3.11227,-1.84218,1329.55,107.46,11.9683,344.625
02/12/2018,2656,2.07734,77.7476,58.0384,0.082831,0.112715,0.364,-58.6403,3.11016,3.13363,-1.57725,1322.88,108.55,11.9222,341.332
02/11/2018,,,,,,,,,,,,,108.593,11.964,
02/10/2018,,,,,,,,,,,,,108.637,12.0059,
02/09/2018,2619.55,2.05686,77.2554,62.1056,0.060435,0.114087,0.36,-59.4424,3.09467,3.12204,-0.963234,1316.69,108.68,12.0477,354.153
02/08/2018,2581,2.13386,71.5505,56.9342,0.08119,0.107999,0.347,-57.5008,3.10202,3.12772,-1.28743,1318.97,109.25,12.0893,355.341
02/07/2018,2681.66,2.13369,70.9763,55.2366,0.093587,0.102601,0.322,-53.6797,3.08766,3.11913,-0.338558,1318.5,109.26,11.9615,334.861
02/06/2018,2695.14,2.08894,67.6861,53.831,0.086294,0.093091,0.313,-53.5082,3.01001,3.0476,0.593963,1325.02,109.29,12.0425,324.408
02/05/2018,2648.94,2.08074,71.3212,54.6593,0.107352,0.104923,0.305,-52.5401,3.0258,3.04554,-0.703317,1339.6,110.1,12.019,334.656
02/04/2018,,,,,,,,,,,,,110.197,12.0278,
02/03/2018,,,,,,,,,,,,,110.293,12.0366,
02/02/2018,2762.13,2.15342,70.0977,50.0163,0.120777,0.117039,0.298,-52.5117,3.10494,3.10738,-0.017331,1332.98,110.39,12.0454,321.232
02/01/2018,2821.98,2.1609,61.1778,44.6573,0.127546,0.088026,0.292,-51.8029,2.99884,3.03005,0.569211,1349.2,109.38,11.8553,306.692
01/31/2018,2823.81,2.1446,57.352,41.8235,0.115345,0.076927,0.291,-52.2007,2.913,2.95053,-0.509603,1345.1,109.175,11.8712,301.04
01/30/2018,2822.43,2.12433,59.9287,47.4194,0.096721,0.074676,0.285,-51.9146,2.92851,2.97792,-0.943293,1338.55,108.82,11.9595,301.242
01/29/2018,2853.53,2.12031,57.5144,44.8433,0.099413,0.070102,0.286,-53.3955,2.89134,2.94042,-0.417542,1340.35,109.02,11.9787,296.173
01/28/2018,,,,,,,,,,,,,108.88,11.9495,
01/27/2018,,,,,,,,,,,,,108.74,11.9203,
01/26/2018,2872.87,2.11629,54.551,44.1188,0.096508,0.057971,0.281,-52.6182,2.8431,2.90323,-0.100248,1350.15,108.6,11.8911,292.01
01/25/2018,2839.25,2.08418,53.6503,46.4229,0.071976,0.059725,0.278,-50.6989,2.80586,2.86491,-0.072514,1348.05,108.7,11.8332,295.185
01/24/2018,2837.54,2.08418,56.9782,49.7803,0.07483,0.06082,0.278,-50.6941,2.87507,2.94852,0.101206,1358.16,109.21,11.9144,296.432
01/23/2018,2839.13,2.04035,58.385,48.463,0.069504,0.058077,0.276,-50.6891,2.84488,2.92148,0.196537,1341.4,110.34,12.0704,293.251
01/22/2018,2832.97,2.06914,59.3907,46.8756,0.08587,0.066275,0.276,-50.9863,2.90798,2.97437,1.536,1334.11,110.79,12.1128,296.263
01/21/2018,,,,,,,,,,,,,110.74,12.1527,
01/20/2018,,,,,,,,,,,,,110.69,12.1927,
01/19/2018,2810.3,2.05646,58.0514,47.8343,0.073307,0.063484,0.276,-51.9807,2.86625,2.93206,0.758229,1331.8,110.64,12.2326,299.569
01/18/2018,2798.03,2.04337,56.7431,47.8511,0.067688,0.052471,0.276,-52.0891,2.7946,2.8681,-1.52625,1327.19,110.94,12.1614,301.647
01/17/2018,2802.56,2.04315,53.4391,45.5845,0.062702,0.04081,0.269,-51.6135,2.73953,2.8212,-1.90068,1327.73,110.72,12.2567,300.013
01/16/2018,2776.42,2.01417,52.8393,47.9781,0.060397,0.024159,0.269,-51.5344,2.69248,2.79631,-1.498,1338.61,110.68,12.2847,299.53
01/15/2018,2781.33,,,,,,0.269,-48.8707,,,-2.14434,1340.16,110.51,12.3395,297.093
01/14/2018,,,,,,,,,,,,,110.773,12.3676,
01/13/2018,,,,,,,,,,,,,111.037,12.3958,
01/12/2018,2786.24,1.99759,55.4068,50.4031,0.053422,0.033348,0.269,-50.4215,2.70783,2.80465,-2.79068,1338.41,111.3,12.424,297.093
01/11/2018,2767.56,1.97251,55.8714,54.9235,0.02972,0.028027,0.269,-50.3853,2.70434,2.81934,-3.5952,1322.42,111.4,12.4232,296.028
01/10/2018,2748.23,1.97239,57.7069,56.455,0.039239,0.017448,0.269,-51.0432,2.71658,2.84849,-3.9672,1317.2,111.35,12.4455,300.553
01/09/2018,2751.29,1.96414,57.975,56.4893,0.03899,0.014765,0.267,-50.449,2.71791,2.85798,-3.58819,1312.67,112.43,12.3738,297.676
01/08/2018,2747.71,1.95998,51.9999,52.6671,0.042276,-0.003634,0.267,-50.0289,2.62417,2.77563,-2.95396,1320.58,112.98,12.4075,291.443
01/07/2018,,,,,,,,,,,,,113.067,12.385,
01/06/2018,,,,,,,,,,,,,113.153,12.3625,
01/05/2018,2743.15,1.95987,51.4596,52.6966,0.039338,-0.002583,0.269,-49.1554,2.62085,2.77008,-2.63498,1320.21,113.24,12.34,292.285
01/04/2018,2723.99,1.95553,49.7013,51.5723,0.040363,-0.00612,0.272,-49.8978,2.59092,2.74088,-2.44067,1322.97,112.78,12.3066,294.838
01/03/2018,2713.06,1.93127,51.3979,53.9176,0.024265,-0.003747,0.27,-48.9981,2.59283,2.74701,-3.30069,1312.84,112.4,12.3748,299.066
01/02/2018,2695.81,1.92317,54.1961,56.0745,0.0155,0.007039,0.27,-48.4993,2.62451,2.77125,-3.71238,1318.15,112.15,12.4671,306.151
01/01/2018,2684.71,,,,,,0.27,-48.8869,,,-3.56588,1310.35,112.27,12.4445,306.931
12/31/2017,,,,,,,,,,,,,112.39,12.4219,
12/30/2017,,,,,,,,,,,,,112.51,12.3994,
12/29/2017,2673.61,1.887,52.2033,53.0223,0.017952,0.009983,0.27,-49.2745,2.56309,2.69786,-3.41937,1302.55,112.63,12.3768,306.931
12/28/2017,2687.54,1.91107,51.9448,52.3304,0.031051,0.013457,0.27,-48.9815,2.57981,2.70792,-3.85897,1294.84,112.88,12.3623,309.18
12/27/2017,2682.62,1.89503,51.7426,54.9314,0.02212,0.012581,0.266,-51.4621,2.56182,2.69098,-3.61461,1287.41,113.29,12.3105,306.21
12/26/2017,2680.5,1.9033,56.1465,57.6448,0.024397,0.008922,0.267,-51.4829,2.60964,2.74992,-4.73004,1283.29,113.22,12.5702,307.731
12/25/2017,2681.92,,,,,,0.267,-51.5036,,,-4.50739,1275.24,113.26,12.6093,309.511
12/24/2017,,,,,,,,,,,,,113.3,12.6484,
12/23/2017,,,,,,,,,,,,,113.34,12.6875,
12/22/2017,2683.34,1.89479,59.166,58.4632,0.034076,0.008079,0.267,-51.5244,2.64561,2.79204,-4.28473,1275.01,113.38,12.7266,309.511
12/21/2017,2684.57,1.88164,59.9155,58.8197,0.027286,0.016525,0.268,-51.4394,2.65994,2.79913,-4.05665,1266.76,113.48,12.7029,306.337
12/20/2017,2679.25,1.86086,63.618,63.5989,0.02356,0.007739,0.268,-51.3922,2.68422,2.84595,-4.58341,1265.62,113.29,12.6137,307.462
12/19/2017,2681.47,1.84838,61.4223,60.3425,0.027929,0.011165,0.268,-50.8345,2.64481,2.79478,-3.80198,1261.72,113,12.7738,309.249
12/18/2017,2690.16,1.82773,56.4636,57.7428,0.021137,0.002634,0.268,-49.7221,2.56292,2.71727,-2.5605,1261.7,112.37,12.5946,307.981
12/17/2017,,,,,,,,,,,,,112.46,12.8055,
12/16/2017,,,,,,,,,,,,,112.55,13.0165,
12/15/2017,2675.81,1.83992,51.4819,53.1905,0.033701,0.000243,0.268,-49.7,2.50472,2.65008,-2.56718,1255.26,112.64,13.2274,311.83
12/14/2017,2652.01,1.81101,53.4743,58.3412,0.016654,-0.00733,0.27,-49.8495,2.51868,2.68639,-1.96482,1252.85,112.62,13.4308,314.746
12/13/2017,2662.85,1.78242,56.5093,62.4651,0.00789,-0.005474,0.273,-51.1655,2.54593,2.72136,-1.2735,1255.45,113.04,13.479,312.995
12/12/2017,2664.11,1.83121,57.1705,60.7501,0.030389,0.004748,0.273,-51.114,2.60929,2.77091,-1.11372,1243.85,113.68,13.6903,314.672
12/11/2017,2659.99,1.82298,56.1995,61.4139,0.030384,0.001539,0.273,-50.9573,2.59481,2.76156,-0.440809,1241.96,113.36,13.5765,313.986
12/10/2017,,,,,,,,,,,,,113.417,13.6052,
12/09/2017,,,,,,,,,,,,,113.473,13.6339,
